,link,title,newspaper,category,pred_label
182,",https://abcnews.go.com/Entertainment/wireStory/reports-cuomos-family-access-scarce-covid-testing-76677612",impeachment probe examine covid tests cuomo relatives,abc,2,2
183,https://abcnews.go.com/Entertainment/wireStory/acclaimed-french-director-bertrand-tavernier-dead-aged-79-76679824,acclaimed french director bertrand tavernier dies age,abc,2,1
184,",https://abcnews.go.com/Entertainment/wireStory/ofarrells-hamnet-wins-book-critics-award-fiction-76692665",ofarrells hamnet wins book critics award fiction,abc,2,3
185,",https://abcnews.go.com/Entertainment/wireStory/friends-nantz-agrees-remain-cbs-sports-76692513",hello friends nantz agrees remain cbs sports,abc,2,4
186,https://abcnews.go.com/Entertainment/wireStory/reports-cnns-chris-cuomo-special-covid-19-testing-76690901,reports say cnns chris cuomo got special testing,abc,2,4
187,",https://abcnews.go.com/Entertainment/wireStory/arrested-development-actor-jessica-walter-dies-80-76686158",arrested development actor jessica walter dies,abc,2,2
188,https://abcnews.go.com/Entertainment/wireStory/dozens-playwrights-actors-join-period-piece-monologues-76689271,dozens playwrights actors join period piece monologues,abc,2,1
189,",https://abcnews.go.com/Entertainment/wireStory/spielberg-donates-genesis-prize-money-justice-nonprofits-76686346",spielberg donates genesis prize money justice nonprofits,abc,2,2
190,https://abcnews.go.com/Entertainment/wireStory/godzilla-kong-heavyweight-bout-light-touch-76680208,godzilla vs kong heavyweight bout light touch,abc,2,1
191,",https://abcnews.go.com/Entertainment/wireStory/tv-series-dr-death-podcast-shot-mexico-76685385",tv series dr death podcast shot new mexico,abc,2,3
192,https://abcnews.go.com/Entertainment/wireStory/publishers-weekly-best-sellers-76683872,publishers weekly bestsellers,abc,2,2
193,https://abcnews.go.com/Entertainment/wireStory/morris-dickstein-influential-critic-historian-dead-81-76683861,morris dickstein influential critichistorian dead,abc,2,2
194,https://abcnews.go.com/Entertainment/wireStory/rarely-van-gogh-masterpiece-hammer-paris-76680686,rare van gogh masterpiece sells million paris,abc,2,2
195,",https://abcnews.go.com/Entertainment/wireStory/york-city-launches-push-vaccinate-theater-workers-76680687",new york city launches push vaccinate theater workers,abc,2,2
196,https://abcnews.go.com/Entertainment/wireStory/best-sellers-books-usatoday-76680936,bestsellersbooksusatoday,abc,2,2
197,https://abcnews.go.com/Entertainment/wireStory/review-tina-final-word-legendary-survivor-76663533,review tina final word legendary survivor,abc,2,1
198,https://abcnews.go.com/Entertainment/wireStory/godzilla-kong-heavyweight-bout-light-touch-76680032,godzilla vs kong heavyweight bout light touch,abc,2,1
199,https://www.foxnews.com/sports/atlanta-magic-city-kitchen-lou-williams-hawks,atlantas magic city kitchen welcomes lou williams hawks trade controversial summer strip club popin,fox,4,2
200,https://www.foxnews.com/sports/mlb-fernando-tatis-jr-nft-padres,mlb star fernando tatis jr plans nft release next month,fox,4,2
201,https://www.foxnews.com/sports/abilene-christian-ncaa-tournament-march-madness-payout,abilene christian earned big bucks brief march madness appearance,fox,4,4
202,https://video.foxbusiness.com/v/6243526945001/,school president saysroundhill investments launches sportscentered etf,fox,4,2
203,https://video.foxbusiness.com/v/6243508337001/,retro fitness offers perks vaccine recipients,fox,4,2
204,https://video.foxbusiness.com/v/6242738717001/,baseball back full swing next week amid pandemic,fox,4,0
205,https://www.foxnews.com/markets/draftkings-and-how-aol-co-founder-steve-case-made-a-killing,draftkings aol cofounder steve case made killing,fox,4,2
206,https://www.foxnews.com/sports/some-nfl-veterans-prosper-as-business-season-begins,nfl veterans prosper business season begins,fox,4,2
207,https://www.foxnews.com/sports/2021-ncaa-march-madness-fans-opening-wallets-in-big-way,ncaa march madness betting expects see fans open wallets big way,fox,4,4
208,https://video.foxbusiness.com/v/6241598840001/,march madness fans opening wallets big way,fox,4,4
209,https://www.foxnews.com/sports/ncaa-mens-basketball-tournament-2021-highest-paid-coaches,ncaa mens basketball tournament highestpaid coaches competing title,fox,4,2
210,https://www.foxnews.com/sports/lebron-james-pepsi-mountain-dew,busy lebron james racks another big business deal,fox,4,1
211,https://video.foxnews.com/v/6245083476001,biden urged visit border witness growing crisis,fox,3,4
212,https://www.foxnews.com/politics/cuomo-admin-kept-covid-19-tests-from-nursing-homes-as-dems-relatives-got-them,cuomo administration kept tests nursing homes dems relatives got,fox,3,4
213,",https://video.foxnews.com/v/6245080009001",cuomo administration kept tests nursing homes dems relatives got former border chiefs sound alarm immigration system overwhelmed,fox,3,4
214,https://www.foxnews.com/politics/republicans-go-all-in-on-attacking-dems-election-reform-bill,slammed political corruption republicans go allin attacking dems election reform bill,fox,3,3
215,",https://video.foxnews.com/v/6245070459001",report covid source likely animals cant trusted rep cammack,fox,3,4
216,https://www.foxnews.com/politics/cartoons-slideshow,political cartoon day mixed messages,fox,3,0
217,https://www.foxnews.com/us/kamala-harris-what-to-know-first-female-vice-president,kamala harris know americas first female vice president,fox,3,4
218,https://www.foxnews.com/politics/cartoons-slideshow,political cartoon day mixed messages,fox,3,0
219,https://video.foxnews.com/v/6244845074001,helping diverse communities achieve american dream asian inc president,fox,3,2
220,"https://www.foxnews.com/us/eric-talley-tunnel-to-towers-boulder-shooting,",slain boulder officer eric talley tunnel towers pay familys mortgage,fox,3,4
221,https://www.foxnews.com/opinion/biden-no-mandate-radical-agenda-backfire-liz-peek,liz peek biden mandate heres really hired leftwing agenda backfire,fox,3,1
222,https://www.foxnews.com/media/ex-cnner-torches-network-for-having-thumb-on-the-scale,excnner torches network thumb scale,fox,3,2
223,https://www.foxnews.com/politics/gun-reform-stands-little-chance-of-passing-through-senate-even-with-a-democratic-majority,gun reform stands little chance passing senate even democratic majority,fox,3,2
224,https://www.foxnews.com/politics/border-crisis-biden-trump-immigration-policies-senator-john-kennedy,border crisis fixed week biden returns trump immigration policies sen kennedy,fox,3,4
225,https://www.foxnews.com/politics/fauci-says-covid-19-vaccine-push-best-decision-that-hes-made,fauci says vaccine push could best decision hes madedc mayor deletes preventing auto theft tweet igniting outrage,fox,3,2
226,https://www.foxnews.com/politics/kamala-harris-during-this-border-mess,kamala harris mia border crisis,fox,3,4
227,"https://www.foxnews.com/politics/white-house-lists-biden-harris-administration-on-official-website,",white house lists bidenharris administration official website,fox,3,4
228,https://video.foxnews.com/v/6244989395001,new york city ends qualified immunity police officers,fox,3,0
229,",https://video.foxnews.com/v/6244985051001",rep fallon biden border crisis product horrible policy terrible planning,fox,3,4
230,https://www.foxnews.com/politics/duckworth-to-speak-on-gwu-alumni-panel-statues,duckworth speak gwu alumni panel saying listen argument taking statues,fox,3,2
231,https://www.foxnews.com/politics/gun-reform-stands-little-chance-of-passing-through-senate-even-with-a-democratic-majority,gun reform stands little chance passing senate even democratic majority,fox,3,2
232,",https://video.foxnews.com/v/6244973913001",biden administration asks federal workers volunteer southern border,fox,3,4
233,https://www.foxnews.com/politics/texas-congressman-new-photos-migrant-kids-held-southern-border,texas democrat shares new photos migrant kids held southern border,fox,3,4
234,https://www.foxnews.com/politics/biden-admin-asks-for-govt-volunteers-at-the-border-amid-crisis,biden admin asks government volunteers border amid crisis,fox,3,4
235,https://www.foxnews.com/politics/warnock-declines-to-oppose-georgia-boycotts-over-new-election-law,warnock declines oppose georgia boycotts new election law,fox,3,3
236,https://video.foxnews.com/v/6244947945001,biden talks historians building legacy,fox,3,1
237,https://www.foxnews.com/politics/biden-kate-bedingfield-migrant-surge-psaki,chris wallace rips psaki allowing reporters southern border,fox,3,4
238,https://video.foxnews.com/v/6244957073001,new york city votes end qualified immunity police,fox,3,0
239,https://www.foxnews.com/media/bidens-presser-reporters-ask-mostly-vague-questions-embracing-liberal-priorities,bidens presser reporters ask mostly vague questions embracing liberal priorities,fox,3,4
240,https://www.foxnews.com/media/colorado-shooting-spurs-another-media-debate-over-gun-gridlock,colorado shooting spurs another media debate gun gridlock,fox,3,1
241,https://www.foxnews.com/media/media-traffic-shrinking-since-trump-moved-to-mar-a-lago,media traffic shrinking since trump moved maralago,fox,3,2
242,https://www.foxnews.com/politics/kamala-harris-during-this-border-mess,kamala harris mia border crisis shewhite house lists bidenharris administration official website,fox,3,4
243,https://www.foxnews.com/media/white-house-reporter-accuses-the-son-of-pakistani-immigrant-of-pushing-far-right-narratives-in-response,white house reporter accuses pakistani immigrants son pushing farright narratives dc murder concern,fox,3,4
244,https://www.foxnews.com/politics/biden-coronavirus-recovery-trillion-democrats-infrastructure,biden push another coronavirus recovery bill top package psaki,fox,3,1
245,https://www.foxbusiness.com/economy/larry-kudlow-warns-biden-tax-plan-would-ignite-class-warfare,larry kudlow warns biden tax plan would ignite class warfare,fox,0,1
246,https://www.foxbusiness.com/economy/ever-given-container-ship-stuck-in-suez-canal-partially-refloated,ever given container ship stuck suez canal partially refloated,fox,0,0
247,https://www.foxbusiness.com/politics/biden-administration-working-on-covid-19-passports-to-enable-american-travel,biden administration working vaccine passports pave way travel,fox,0,4
248,https://www.foxbusiness.com/economy/coronavirus-was-supposed-to-drive-bankruptcies-higher-the-opposite-happened,covid supposed drive bankruptcies higher opposite happened,fox,0,3
249,https://www.foxbusiness.com/markets/credit-suisse-warns-on-highly-significant-loss-tied-to-hedge-fund,credit suisse warns highly significant loss tied hedge fund,fox,0,3
250,https://www.foxbusiness.com/politics/florida-gov-desantis-threatens-to-sue-fed-if-they-dont-lift-no-sail-ban-by-the-summer,governor threatens sue us cruise ship ban isnt lifted,fox,0,1
251,https://www.foxbusiness.com/politics/silicon-valley-gavin-newsom-recall-oppose,silicon valley opposes effort replace newsom trump republican,fox,0,3
252,https://www.foxbusiness.com/lifestyle/moats-trampolines-and-crazy-pools-the-wildest-requests-pro-landscapers-have-fielded,moats trampolines crazy pools landscapers recall wildest requests,fox,0,0
253,https://www.foxbusiness.com/lifestyle/maryland-witches-stairs-alternate-tread-staircase,real estate listing witchs steps goes viral,fox,0,2
254,https://www.foxbusiness.com/technology/amazon-workers-pee-water-bottles,amazon aware workers allegedly defecating bags documents show,fox,0,2
255,https://www.foxbusiness.com/technology/robocalls-back-how-to-stop-them,robocalls back vengeance stop,fox,0,3
256,https://www.foxbusiness.com/lifestyle/redfin-moving-metro-area,record number homebuyers moving away expensive coastal cities,fox,0,2
257,https://www.foxbusiness.com/economy/buttigieg-vehicle-miles-tax-infrastructure,buttigieg suggests vehicle miles tax pay infrastructure projects,fox,0,1
258,https://www.foxbusiness.com/lifestyle/mall-face-financial-woes-from-theme-park-investments-but-vaccine-rollout-gives-hope,mall faces financial woes themepark investments solutions proposed,fox,0,2
259,https://www.foxbusiness.com/real-estate/jerry-seinfeld-asking-million-27-acre-colorado-property,jerry seinfeld asking million colorado property,fox,0,2
260,https://www.foxbusiness.com/industrials/biden-administration-will-impose-new-regulations-on-meat-industry-expert-warns,biden admin impose new rules meat industry expert,fox,0,1
261,https://www.foxbusiness.com/markets/suez-canal-egypt-european-tugboats-ship-stuck,suez canal authorities prep new attempts free ship questions swirl,fox,0,0
262,https://www.foxbusiness.com/politics/new-trade-representative-says-us-isnt-ready-to-lift-china-tariffs,new trade representative says us isnt ready lift china tariffs,fox,0,2
263,https://www.foxbusiness.com/lifestyle/marriott-ceo-jobs-company-actively-hiring,marriott ceo says jobs absolutely coming back company actively hiring,fox,0,2
264,https://www.foxbusiness.com/economy/ever-given-container-ship-stuck-in-suez-canal-partially-refloated,suez canal ship ever given freed traffic resumes crucial shipping channel,fox,0,0
265,https://www.foxbusiness.com/markets/credit-suisse-warns-on-highly-significant-loss-tied-to-hedge-fund,credit suisse warns highly significant loss tied hedge fundamazon vote,fox,0,3
266,https://www.foxbusiness.com/technology/amazon-workers-pee-water-bottles,amazon aware workers allegedly pee water bottles documents show company pushes back,fox,0,2
267,https://www.foxbusiness.com/lifestyle/some-alaska-costco-shoppers-say-ravens-steal-their-groceries,alaska costco shoppers say ravens steal groceries,fox,0,2
268,https://www.foxbusiness.com/lifestyle/virtual-learning-students-cheating,virtual learning leading students cheat often,fox,0,1
269,https://www.foxbusiness.com/business-leaders/eric-spinato-friend-colleague-and-beloved-by-all,eric spinato friend beloved fox colleague,fox,0,2
270,https://www.foxbusiness.com/real-estate/what-you-can-get-1-million-bend-oregon,heres get bend oregon,fox,0,2
271,https://www.foxbusiness.com/lifestyle/british-airways-first-class-meal-kits,british airways offers first class dining experience new meal kits,fox,0,1
272,https://www.foxbusiness.com/economy/suez-canal-effect-prices-us-economy,suez canal traffic halt could raise prices goods jolt us economy,fox,0,0
273,https://www.foxbusiness.com/technology/big-techs-outsized-influence-draws-state-level-pushback,big techs outsized influence draws statelevel pushback,fox,0,2
274,https://www.foxbusiness.com/economy/suez-canal-ship-new-attempts,suez canal new attempts planned free huge vessel billion global trade affected,fox,0,0
275,https://www.foxbusiness.com/economy/amazon-sanders-minimum-wage-warren-loopholes,amazon swipes sanders minimum wage warren loopholes comment,fox,0,4
276,https://www.foxbusiness.com/markets/deutsche-bank-can-sue-madoff-feeder-funds-over-1-6b-claims-sale,crimepublished march bank sue madoff feeder funds claims sale,fox,0,1
277,https://www.foxbusiness.com/money/15-hour-minimum-wage-could-further-sting-teen-employment,minimum wage could sting teen employment,fox,0,2
278,https://www.foxbusiness.com/economy/stimulus-checks-for-30m-social-security-recipients-could-go-out-soon-after-delay,stimulus checks social security recipients could go soon delay,fox,0,2
279,https://www.foxbusiness.com/real-estate/bing-crosby-bay-area-home-hits-market,bing crosbys onetime bay area home hits market million,fox,0,2
280,https://www.foxbusiness.com/personal-finance/americans-medical-bills-debt-decline,americans negotiate medical bill see reduce drop entirely survey,fox,0,1
281,https://www.foxbusiness.com/economy/irs-says-face-masks-hand-sanitizer-are-tax-deductible-medical-expenses,irs says face masks hand sanitizer taxdeductible medical expenses,fox,0,2
282,https://www.foxbusiness.com/markets/sofi-to-allow-members-to-buy-into-ipos,ipo buys sofi members coming,fox,0,4
283,https://www.foxbusiness.com/industrials/boeing-resumes-787-dreamliner-deliveries,boeing resumes dreamliner deliveries,fox,0,4
284,https://www.foxbusiness.com/economy/states-taxing-business-on-federal-jobs-relief-package,states taxing business federal jobs relief package,fox,0,1
285,https://www.foxbusiness.com/politics/california-fed-up-with-democrats-can-flip-from-blue-to-red-state-ric-grenell,california fed dems flip blue red ric grenell,fox,0,0
286,https://www.foxbusiness.com/lifestyle/justices-say-accident-victims-can-sue-ford-in-state-courts,justices say accident victims sue ford state courts,fox,0,2
287,https://www.foxbusiness.com/economy/elizabeth-warren-clashes-with-amazon-over,elizabeth warren clashes amazon twitter pledges fight union busting break big tech,fox,0,1
288,https://www.foxbusiness.com/lifestyle/ford-f-150-factory-idle-this-weekend-due-to-chip-shortage,ford factory idle weekend due chip shortage,fox,0,2
289,https://video.foxbusiness.com/v/6244672842001/?playlist_id=3601801609001,payne democrats hijack black history agenda,fox,0,1
290,https://video.foxbusiness.com/v/6244670558001/?playlist_id=3601801609001,tech financials investing right,fox,0,1
291,https://video.foxbusiness.com/v/6244642121001/?playlist_id=3601801609001,stimulus payments serious problem economist,fox,0,2
292,https://video.foxbusiness.com/v/6244627234001/?playlist_id=3601801609001,enlarge player dems increase national debt infrastructure bill payment plan rep issa,fox,0,1
293,"https://www.foxbusiness.com/markets/stocks-futures-slide-as-banks-warn-of-significant-losses-tied-to-hedge-funds-liquidation,",dow hits record us banks less exposed hedge funds liquidation,fox,0,3
294,https://www.foxbusiness.com/markets/what-to-watch-week-march-28,amazon vote bidens infrastructure plan jobs report top week ahead,fox,0,1
295,https://www.foxbusiness.com/markets/stock-futures-drop-as-banks-warn-of-losses,premarketspublished march futures drop banks warn losses,fox,0,3
296,https://www.foxbusiness.com/money/cant-afford-mortgage-now-what-to-do,cant afford mortgage right heres,fox,0,1
297,https://www.foxbusiness.com/money/how-to-help-adult-kids-build-credit,help adult kids build credit,fox,0,0
298,https://www.foxbusiness.com/money/buy-land-home-factors,want buy land consider factors,fox,0,2
299,https://www.foxbusiness.com/money/how-biden-higher-taxes-can-hurt-markets-your-investments,biden tax hikes could dampen strong stock market investment expert,fox,0,2
300,https://www.foxbusiness.com/real-estate/jerry-seinfeld-asking-million-27-acre-colorado-property,jerry seinfeld asking million colorado property,fox,0,2
301,https://www.foxbusiness.com/real-estate/steve-wynn-company-flips-palm-beach-florida-home-for-5-2m-profit-after-3-months,steve wynn company flips palm beach florida home profit months,fox,0,4
302,https://www.foxbusiness.com/real-estate/billionaire-in-n-out-heiress-lists-california-mansion-17m,billionaire innout owner lists california estate nearly million,fox,0,0
303,https://video.foxbusiness.com/v/6237025987001/,michigan health director receives payout despite resignation report,fox,0,4
304,https://www.foxbusiness.com/real-estate/valentino-sued-for-207m-for-pandemic-closing-of-its-manhattan-boutique,valentino sued pandemic closing new york city boutique,fox,0,0
305,https://www.foxbusiness.com/media/roku-taps-quibi-to-fight-streaming-wars-as-it-hunts-for-other-content-deals,roku taps quibi fight streaming wars hunts deals,fox,0,1
306,https://www.foxbusiness.com/energy/carl-icahn-eyes-scandal-mired-firstenergy,carl icahn eyes scandal mired firstenergy,fox,0,0
307,https://www.foxbusiness.com/economy/ceo-confidence-in-u-s-economic-outlook-reaches-17-year-high,ceo confidence us economic outlook reaches high,fox,0,2
308,https://www.foxbusiness.com/technology/microsoft-discord-discuss-10b-deal,microsoft discord talk deal,fox,0,2
309,https://www.foxbusiness.com/technology/scalise-dorsey-ny-post-hunter-biden,scalise grills dorsey blocking ny post article hunter biden,fox,0,1
310,https://www.foxbusiness.com/sports/atlanta-magic-city-kitchen-lou-williams-hawks,atlantas magic city kitchen welcomes lou williams hawks trade controversial summer strip club popin,fox,0,2
311,https://www.foxbusiness.com/sports/mlb-fernando-tatis-jr-nft-padres,mlb star fernando tatis jr plans nft release next month,fox,0,2
312,https://www.foxbusiness.com/sports/abilene-christian-ncaa-tournament-march-madness-payout,abilene christian earned big bucks brief march madness appearance school president says,fox,0,4
313,https://www.foxbusiness.com/sports/nike-denies-textiles-uyghur-muslim-camps-china,nike denies using textiles uyghur muslim camps china,fox,0,2
314,https://www.foxbusiness.com/sports/some-nfl-veterans-prosper-as-business-season-begins,nfl veterans prosper business season begins,fox,0,2
315,https://www.foxbusiness.com/economy/ppp-loans-extended-for-small-businesses-until-may-31,small businesspublished march loans extended small businesses may,fox,0,2
316,https://www.foxbusiness.com/small-business/virginia-restaurant-owner-covid-orders-coronavirus-threat,virginia restaurant owner defied covid orders labeled imminent threat community,fox,0,1
317,https://www.foxbusiness.com/economy/states-taxing-business-on-federal-jobs-relief-package,states taxing business federal jobs relief package,fox,0,1
318,https://www.foxbusiness.com/politics/nyc-billboard-rips-bidens-reported-tax-hike-proposal-for-small-businesses,nyc billboard rips bidens proposed tax hike small businesses watch,fox,0,4
319,https://www.foxbusiness.com/small-business/new-sba-head-plans-changes-at-agency-focus-now-is-covid-19,new sba head plans changes agency focus,fox,0,1
320,https://www.foxbusiness.com/economy/coronavirus-was-supposed-to-drive-bankruptcies-higher-the-opposite-happened,coronavirus supposed drive bankruptcies higher opposite happened,fox,0,3
321,https://www.foxbusiness.com/personal-finance/americans-medical-bills-debt-decline,americans negotiate medical bill see reduce drop entirely survey,fox,0,1
322,https://www.foxbusiness.com/real-estate/shaq-re-lists-florida-home-after-sale-falls-through,shaq relists florida home sale falls,fox,0,0
323,https://www.foxbusiness.com/lifestyle/facebook-future-smart-glasses-mark-zuckerberg-says-teleport-you,facebook reveals details future smart glasses mark zuckerberg says teleport,fox,0,2
324,https://www.foxbusiness.com/economy/best-buy-restocks-ps5-and-xbox-consoles-sells-out-in-hours-amid-global-shortage,best buy restocks xbox sold within minutes,fox,0,2
325,https://www.foxbusiness.com/lifestyle/ford-trucks-generators-texas-homes-winter-storm-power-outages,ford trucks builtin generators power texas homes winter storm causes power outages,fox,0,2
326,https://www.foxbusiness.com/lifestyle/gm-chip-shortage-production-factories,gm hit chip shortage cut production factories,fox,0,3
327,https://www.foxbusiness.com/sports/nfl-linebacker-cassius-marsh-magic-the-gathering-business,nfl linebacker cassius marsh turns passion magic gathering trading cards business,fox,0,2
328,https://www.foxbusiness.com/sports/how-cardinals-robert-alford-made-nearly-15m-without-ever-playing-a-game,cardinals robert alford made nearly without playing game,fox,0,2
329,https://www.foxbusiness.com/sports/rob-gronkowski-digital-trading-cards-nft-craze,rob gronkowski offer exclusive digital trading cards amid nft craze,fox,0,2
330,https://www.foxbusiness.com/sports/tom-brady-signed-rookie-card-millions-auction,tom bradysigned rookie card sells pretty penny another gaining steam,fox,0,2
331,https://www.foxbusiness.com/technology/samsung-512-gb-ddr5-ram,samsung announces cuttingedge gb ram module,fox,0,2
332,https://www.foxbusiness.com/markets/barstools-dave-portnoy-backs-new-buzz-etf,barstools portnoy backs new buzz etf,fox,0,3
333,https://www.foxbusiness.com/business-leaders/fmr-google-ceo-says-china-is-winning-ai-race-us-needs-to-do-more,former google ceo china winning ai race us must,fox,0,4
334,https://www.foxbusiness.com/technology/ai-panel-urges-us-to-boost-tech-skills-amid-chinas-rise,ai panel urges us boost tech skills amid chinas rise,fox,0,4
335,https://www.foxbusiness.com/healthcare/ibm-explores-sale-of-watson-health,ibm explores sale watson health,fox,0,2
336,https://www.foxbusiness.com/economy/biden-infrastructure-plan-details-pittsburgh,biden unveil multitrillion dollar infrastructure plan pittsburgh next week,fox,0,1
337,https://www.foxbusiness.com/politics/kayleigh-mcenany-biden-avoiding-press-questions-staff-no-faith,kayleigh mcenany says biden avoiding press questions staff faith,fox,0,1
338,https://www.foxbusiness.com/politics/jamaal-bowman-took-pay-from-his-campaign-after-promising-not-to-fec-records,jamaal bowman took pay campaign promising fec records,fox,0,2
339,https://www.foxbusiness.com/politics/political-ad-spending-election-season-over,political ad spending continues despite end election season,fox,0,3
340,https://www.foxbusiness.com/politics/hallmark-sens-hawley-marshall-return-pac-donations,hallmark asks sens hawley marshall return pac donations,fox,0,4
341,https://video.foxbusiness.com/v/6134452204001/,trump celebrates us energy independent,fox,0,2
342,https://video.foxbusiness.com/v/5809752521001/,trumpputin summit us hope gain,fox,0,2
343,https://video.foxbusiness.com/v/4680113937001/,dividend plays boost investors portfolios,fox,0,2
344,https://video.foxbusiness.com/v/3291452062001/,bill koch talks fracking,fox,0,4
345,https://video.foxbusiness.com/v/2289340719001/,volatility ahead oil,fox,0,1
346,https://www.foxbusiness.com/lifestyle/singer-boy-george-nft-art,singer boy george calls nfts new exciting way enjoy art,fox,0,3
347,https://www.foxbusiness.com/lifestyle/ntf-art-70-million,friends made art history buying digital work,fox,0,2
348,https://www.foxbusiness.com/technology/elon-musk-reverses-course-selling-nft-song,elon musk reverses course selling nft song,fox,0,2
349,https://www.foxbusiness.com/lifestyle/one-year-later-broadway-remains-dark,broadway theaters remain closed anniversary lockdown,fox,0,4
350,https://www.foxbusiness.com/economy/nyc-entertainment-venues-to-reopen-at-low-capacity-starting-april-2,nyc entertainment venues reopen low capacity starting april,fox,0,2
351,https://lifestyle/singer-boy-george-nft-art,singer boy george calls nfts new exciting way enjoy art,fox,1,3
352,"https://lifestyle/singer-boy-george-nft-art,/lifestyle/ntf-art-70-million",friends made art history buying digital work,fox,1,2
353,https://video.foxbusiness.com/v/6244450195001/,boy george nfts allow art available new exciting way,fox,1,3
354,https://video.foxbusiness.com/v/6241914555001/,mainstream brands join nft craze raise money charity,fox,1,0
355,https://video.foxbusiness.com/v/6241724117001/,clubhouse next major social network superhuman ceo,fox,1,0
356,"https://technology/elon-musk-reverses-course-selling-nft-song,/lifestyle/one-year-later-broadway-remains-dark",elon musk reverses course selling nft song,fox,1,2
357,https://video.foxbusiness.com/v/6239179283001/,tom cruises maverick estimated first billion dollar postpandemic film,fox,1,0
358,https://video.foxbusiness.com/v/6239163037001/,movie theatres see explosive demand following lockdowns slated cofounder,fox,1,4
359,https://video.foxbusiness.com/v/6238610332001/,netflixs reasons actor amy hargreaves encouraging kids find voice,fox,1,2
360,https://video.foxbusiness.com/v/6238028239001/,creators making millions nonfungible tokens,fox,1,2
361,"https://video.foxbusiness.com/v/6238031603001/,",amc ceo vaccinations continue movie theatre capacity limits grow pretty rapidly,fox,1,2
362,https://video.foxbusiness.com/v/6237528235001/,wouldnt touch movie theatre stocks rich greenfield,fox,1,2
363,https://economy/nyc-entertainment-venues-to-reopen-at-low-capacity-starting-april-2,nyc entertainment venues reopen low capacity starting april,fox,1,2
364,https://technology/billionaire-seeks-volunteers-spacex-flight-moon,japanese billionaire seeks volunteers spacex flight around moon,fox,1,1
365,https://lifestyle/disney-plans-to-enhance-attractions-boost-efficiency-once-theme-parks-reopen-ceo-says,disney plans enhance attractions boost efficiency theme parks reopen ceo says,fox,1,2
366,https://lifestyle/virginia-school-district-canceling-dr-seuss-celebration-a-misfocus-of-priorities-patrice-onwuka,virginia school district canceling dr seuss celebration shows misfocus priorities patrice onwuka,fox,1,2
367,https://video.foxbusiness.com/v/6236484267001/,school district cancels dr seuss celebration racial undertones,fox,1,3
368,https://business-leaders/amc-entertainment-ceo-getting-3-75m-bonus,amc entertainment ceo getting bonusparamount plus enters streaming wars,fox,1,2
369,https://edition.cnn.com/interactive/2021/02/sport/tiger-woods-golf-career-moments-spt-intl-cmd/,tigers trekthe life timesof golfs biggest star,nbc,4,2
370,https://edition.cnn.com/interactive/2020/09/sport/voyager-olympics-munich-spt-intl/,super bowl lvi lands middle sunday winter olympics,nbc,4,0
371,https://edition.cnn.com/2021/03/26/sport/ironman-world-championship-sam-holness-triathlon-spt-intl-cmd/index.html,sam holness hopes use autism superpower ironman world championship,nbc,4,0
372,https://edition.cnn.com/2021/03/23/sport/ryo-miyake-olympics-fencing-tokyo-2020-cmd-spt-intl/index.html,olympic silver medalist ryo miyake delivers food uber eats fund tokyo dream,nbc,4,2
373,https://edition.cnn.com/2021/03/16/us/tiger-woods-home-after-wreck/index.html,tiger woods recovering home car wreck,nbc,4,4
374,"https://edition.cnn.com/2021/03/13/golf/hole-in-one-golfers-mccarthy-todd-spt-intl/index.html,",could get expensive two golfers score holeinones round players championship,nbc,4,2
375,https://edition.cnn.com/2021/03/24/football/cesare-prandelli-steps-down-as-fiorentina-manager-spt-intl/index.html,could get expensive two golfers score holeinones round players championship,nbc,4,2
376,https://edition.cnn.com/2021/03/20/football/football-child-abuse-report-paul-stewart-cmd-spt-intl/index.html,soccer sex abuse scandal report kick teeth survivors says paul stewart,nbc,4,0
377,https://edition.cnn.com/2021/03/25/tennis/vasek-pospisil-miami-open-tennis-spt-intl/index.html,vasek pospisil sorry expletiveladen rant atp boss miami,nbc,4,2
378,https://edition.cnn.com/2021/03/17/tennis/damir-dzumhur-tennis-spt-intl/index.html,tennis player damir dzumhur faces disciplinary probe fined walking court,nbc,4,2
379,https://edition.cnn.com/2021/03/16/tennis/zverev-federer-atp-ranking-spt-intl/index.html,atps revised ranking system makes sense zverev,nbc,4,2
380,https://edition.cnn.com/2021/03/24/us/sedona-prince-leads-oregon-to-sweet-16-spt-trnd/index.html,sedona prince used voice call ncaa poor amenities led oregon sweet,nbc,4,2
381,https://edition.cnn.com/2021/03/24/football/steve-kerr-gun-control-measures-spt-intl/index.html,steve kerr calls tougher gun control measures following boulder shooting,nbc,4,4
382,https://edition.cnn.com/2021/03/20/sport/lebron-james-ankle-injury/index.html,lakers superstar lebron james indefinitely ankle injury,nbc,4,4
383,https://edition.cnn.com/2021/03/27/motorsport/ferrari-2021-bounce-back-formula-one-spt-intl/index.html,worst season years ferrari bounce back,nbc,4,4
384,https://edition.cnn.com/2021/03/23/motorsport/ugo-ugochukwu-mclaren-motorsport-spt-intl/index.html,mclaren signs longterm deal karting star ugo ugochukwu,nbc,4,2
385,https://edition.cnn.com/2021/03/18/sport/will-claye-triple-jump-olympics-spt-intl-cmd/index.html,olympic triple jumper rapper claye music career hobby,nbc,4,0
386,https://edition.cnn.com/2021/03/24/sport/japan-olympics-fukushima-torch-relay-covid-hnk-intl-dst/index.html,olympic flame starts final leg tokyo suggest day never come,nbc,4,2
